id,Age,TypeofContact,CityTier,DurationOfPitch,Occupation,Gender,NumberOfPersonVisiting,NumberOfFollowups,ProductPitched,PreferredPropertyStar,NumberOfTrips,Passport,PitchSatisfactionScore,Designation,MonthlyIncome,ProdTaken,married,car_possession,offspring,offspring_identified
2773,54.0,1,0,15.0,2,0,2.0,4.0,3,1,2.0,0,2,3,425670.0,0.0,0,1,1,0
2774,48.0,1,0,15.0,0,1,2.0,4.0,0,1,1.0,0,3,1,280050.0,0.0,3,1,1,0
2775,44.0,1,0,9.0,0,1,3.0,4.0,4,2,6.0,0,2,0,445620.0,0.0,1,1,2,0
2776,51.0,1,0,9.0,2,1,3.0,4.0,0,2,5.0,0,2,1,361905.0,0.0,2,1,2,0
2777,36.0,1,0,8.0,0,0,2.0,4.0,0,2,1.0,0,3,1,266535.0,0.0,2,1,1,0
2778,26.0,1,0,17.0,2,1,2.0,4.0,3,1,1.0,0,3,3,350000.0,0.0,2,1,1,0
2779,51.0,1,0,9.0,2,1,3.0,4.0,0,2,3.0,0,2,1,352695.0,0.0,0,1,2,0
2780,26.0,1,0,9.0,1,1,3.0,4.0,4,1,2.0,0,2,0,525690.0,0.0,2,1,0,1
2781,46.0,0,2,13.0,2,0,2.0,4.0,3,1,2.0,0,0,3,367995.0,0.0,0,0,1,0
2782,50.0,0,2,13.0,0,0,1.0,4.0,3,1,1.0,0,0,3,386160.0,0.0,0,1,0,0
2783,37.0,0,1,20.0,1,1,2.0,4.0,1,1,1.0,0,1,2,342390.0,0.0,3,1,1,0
2784,54.0,0,1,8.0,1,0,2.0,4.0,3,1,2.0,0,0,3,356580.0,0.0,0,1,1,0
2785,51.0,0,2,13.0,2,0,1.0,4.0,1,1,7.0,0,0,2,364875.0,0.0,0,1,0,0
2786,32.0,0,0,12.0,1,0,2.0,4.0,3,1,1.0,0,2,3,365580.0,0.0,0,1,1,0
2787,45.0,1,0,7.0,1,1,3.0,4.0,2,2,3.0,0,4,4,500325.0,0.0,3,1,2,0
2788,48.0,0,0,9.0,1,1,2.0,4.0,4,1,7.0,0,2,1,479115.0,0.0,3,0,1,0
2789,57.0,1,0,9.0,1,0,3.0,4.0,3,1,6.0,0,2,3,358605.0,0.0,0,1,2,0
2790,48.0,0,0,13.0,1,0,3.0,4.0,3,1,2.0,0,2,3,400000.0,0.0,1,1,2,0
2791,60.0,0,0,33.0,0,1,3.0,4.0,4,2,5.0,1,2,0,562860.0,0.0,2,1,2,0
2792,35.0,0,1,27.0,1,1,2.0,4.0,1,1,1.0,0,3,1,296100.0,0.0,1,0,1,0
2793,44.0,1,0,11.0,1,1,3.0,5.0,2,2,3.0,0,3,4,567525.0,0.0,2,0,0,1
2794,50.0,1,0,16.0,2,0,2.0,4.0,3,2,5.0,0,3,3,317595.0,0.0,0,0,1,0
2795,45.0,1,0,13.0,0,1,1.0,4.0,3,1,1.0,0,4,3,345330.0,0.0,0,1,0,0
2796,31.0,1,0,15.0,0,0,1.0,4.0,0,1,2.0,0,2,1,345060.0,1.0,3,0,0,0
2797,35.0,1,1,18.0,2,1,2.0,4.0,3,1,4.0,1,1,3,394860.0,0.0,1,0,1,0
2798,45.0,0,2,16.0,2,1,2.0,4.0,3,1,2.0,1,0,3,468840.0,0.0,3,0,1,0
2799,34.0,0,0,,2,0,2.0,4.0,1,1,1.0,0,1,2,301335.0,0.0,1,1,1,0
2800,36.0,1,0,8.0,2,0,2.0,4.0,3,2,7.0,0,1,3,464130.0,0.0,1,0,1,0
2801,60.0,1,0,11.0,2,1,2.0,4.0,4,1,5.0,0,1,0,572265.0,0.0,3,1,1,0
2802,56.0,1,0,7.0,1,0,2.0,4.0,3,1,5.0,0,0,3,400000.0,0.0,3,0,1,0
2803,36.0,0,0,8.0,2,0,2.0,4.0,4,2,2.0,0,0,2,450000.0,0.0,2,0,1,0
2804,48.0,1,0,6.0,1,0,2.0,4.0,3,1,2.0,0,4,3,330105.0,0.0,0,0,1,0
2805,36.0,0,0,7.0,1,0,2.0,4.0,3,1,2.0,0,3,3,365355.0,0.0,0,1,1,0
2806,39.0,1,2,11.0,1,1,2.0,4.0,3,0,2.0,0,0,3,394005.0,0.0,3,0,0,0
2807,33.0,1,0,9.0,0,0,1.0,4.0,3,1,1.0,1,1,3,390000.0,0.0,2,1,0,0
2808,45.0,1,0,15.0,1,1,3.0,3.0,1,0,5.0,0,3,2,315495.0,0.0,2,0,1,0
2809,56.0,0,0,9.0,1,1,3.0,3.0,1,0,3.0,0,0,2,335205.0,0.0,1,1,2,0
2810,50.0,0,2,7.0,1,1,3.0,4.0,4,1,5.0,0,0,0,432105.0,0.0,3,1,1,0
2811,52.0,1,0,17.0,2,1,4.0,4.0,1,0,7.0,0,2,2,355125.0,0.0,2,0,0,0
2812,40.0,1,1,34.0,2,0,3.0,4.0,1,0,3.0,0,2,2,355290.0,0.0,0,1,1,0
2813,34.0,1,1,6.0,2,1,3.0,3.0,3,0,2.0,0,4,3,375150.0,0.0,2,1,1,0
2814,35.0,1,1,12.0,2,0,3.0,3.0,1,0,2.0,0,3,2,332010.0,0.0,0,0,1,0
2815,31.0,1,1,33.0,2,0,3.0,3.0,1,0,3.0,0,3,2,367485.0,0.0,2,0,1,0
2816,52.0,1,1,8.0,2,1,3.0,3.0,1,0,5.0,0,2,2,300000.0,0.0,3,0,1,0
2817,30.0,1,1,30.0,2,1,3.0,3.0,1,1,3.0,0,2,2,314730.0,0.0,2,1,1,0
2818,27.0,1,1,9.0,2,0,3.0,3.0,0,1,2.0,0,2,1,269070.0,0.0,3,1,1,0
2819,36.0,1,1,25.0,2,1,3.0,3.0,1,0,5.0,0,3,2,339645.0,0.0,2,0,1,0
2820,54.0,1,1,10.0,2,1,3.0,4.0,1,0,1.0,0,3,2,,0.0,2,1,1,0
2821,27.0,1,1,16.0,2,1,3.0,4.0,0,0,2.0,0,3,1,357510.0,0.0,2,0,2,0
2822,20.0,1,1,15.0,2,0,3.0,4.0,0,0,3.0,0,3,1,313815.0,1.0,3,1,1,0
2823,37.0,1,1,7.0,1,0,3.0,3.0,1,0,5.0,0,3,2,337860.0,0.0,2,0,1,0
2824,42.0,1,1,13.0,1,1,3.0,3.0,1,0,1.0,0,3,2,330000.0,0.0,2,1,1,0
2825,30.0,1,1,25.0,1,0,3.0,3.0,1,1,3.0,1,3,2,362850.0,1.0,0,0,1,0
2826,37.0,1,0,19.0,2,1,3.0,4.0,0,1,5.0,0,2,1,273015.0,0.0,2,0,2,0
2827,51.0,1,0,31.0,2,1,3.0,3.0,1,0,5.0,0,2,2,371370.0,0.0,2,0,1,0
2828,42.0,1,0,14.0,2,1,3.0,3.0,4,1,1.0,0,2,0,504540.0,0.0,3,1,2,0
2829,31.0,1,0,24.0,2,0,3.0,3.0,1,0,2.0,0,2,2,300225.0,0.0,1,1,1,0
2830,35.0,0,1,34.0,2,1,3.0,3.0,1,0,2.0,0,3,2,341880.0,0.0,2,0,1,0
2831,21.0,0,1,,2,0,1.0,5.0,0,1,3.0,0,2,1,251775.0,1.0,1,1,0,0
2832,44.0,1,1,11.0,2,1,2.0,5.0,3,1,2.0,0,3,3,406980.0,0.0,2,1,1,0
2833,40.0,1,1,27.0,2,0,2.0,5.0,0,1,2.0,0,2,1,400000.0,0.0,2,1,1,0
2834,35.0,1,1,,2,0,3.0,5.0,1,2,3.0,0,2,2,300000.0,0.0,2,0,2,0
2835,28.0,1,1,11.0,2,1,2.0,5.0,0,1,3.0,0,3,1,311565.0,0.0,0,0,1,0
2836,35.0,0,2,8.0,2,0,2.0,5.0,1,2,3.0,0,3,2,369705.0,0.0,0,0,1,0
2837,37.0,1,1,36.0,1,0,3.0,2.0,1,0,6.0,0,2,2,345300.0,0.0,2,0,1,0
2838,56.0,1,1,8.0,1,0,3.0,,1,0,1.0,0,2,2,356835.0,0.0,0,1,1,0
2839,34.0,1,2,,2,1,2.0,5.0,0,1,3.0,0,1,1,324900.0,0.0,1,0,1,0
2840,35.0,0,0,33.0,2,1,3.0,2.0,1,0,3.0,0,2,2,350000.0,0.0,2,1,1,0
2841,49.0,1,0,24.0,1,0,3.0,3.0,1,0,2.0,0,2,2,348840.0,0.0,2,0,1,0
2842,41.0,0,0,33.0,1,0,3.0,3.0,1,0,2.0,0,2,2,310290.0,0.0,2,0,1,0
2843,,0,0,15.0,1,0,3.0,3.0,1,0,1.0,0,3,2,,0.0,2,1,1,0
2844,38.0,1,0,13.0,1,1,3.0,4.0,1,0,3.0,0,3,2,300000.0,0.0,0,0,1,0
2845,37.0,1,0,14.0,1,1,3.0,3.0,0,0,5.0,0,2,1,350000.0,0.0,3,0,1,0
2846,49.0,0,2,13.0,1,1,3.0,5.0,3,1,5.0,0,3,3,378615.0,0.0,0,1,2,0
2847,25.0,1,1,11.0,1,1,2.0,5.0,3,1,2.0,0,3,3,400000.0,0.0,2,1,1,0
2848,25.0,0,0,17.0,2,1,3.0,3.0,0,0,2.0,1,3,1,253125.0,0.0,2,0,1,0
2849,43.0,0,0,15.0,2,0,3.0,3.0,4,1,3.0,0,4,0,564240.0,0.0,3,1,2,0
2850,29.0,1,0,15.0,1,0,3.0,3.0,1,0,2.0,1,3,2,350000.0,0.0,2,1,1,0
2851,53.0,1,0,14.0,1,1,3.0,3.0,2,1,6.0,0,4,4,575250.0,0.0,2,1,2,0
2852,59.0,1,0,31.0,2,0,2.0,5.0,4,1,6.0,0,0,0,465645.0,0.0,0,0,1,0
2853,20.0,1,0,16.0,2,0,2.0,5.0,0,1,3.0,0,2,1,318060.0,0.0,1,0,1,0
2854,27.0,1,0,10.0,0,1,3.0,5.0,0,1,2.0,0,3,1,347280.0,0.0,2,0,2,0
2855,41.0,0,0,9.0,2,0,2.0,5.0,3,1,2.0,0,2,3,455970.0,0.0,0,0,1,0
2856,25.0,1,0,8.0,2,0,3.0,5.0,0,2,3.0,0,2,1,309915.0,0.0,3,1,2,0
2857,36.0,0,0,,0,1,3.0,5.0,0,1,3.0,0,3,1,307020.0,0.0,3,0,2,0
2858,33.0,0,1,,2,0,2.0,5.0,1,1,5.0,0,3,2,300000.0,0.0,2,0,1,0
2859,53.0,1,0,10.0,1,1,3.0,5.0,3,1,1.0,0,2,3,340000.0,0.0,0,1,2,0
2860,54.0,0,1,15.0,0,1,2.0,4.0,3,1,2.0,0,2,3,400000.0,0.0,2,0,1,0
2861,35.0,1,1,15.0,2,1,2.0,4.0,0,1,5.0,1,2,1,261270.0,1.0,2,0,1,0
2862,32.0,0,2,12.0,1,0,3.0,6.0,0,1,4.0,1,2,1,317820.0,1.0,1,0,2,0
2863,51.0,1,0,14.0,0,1,4.0,4.0,0,0,5.0,0,3,1,350000.0,0.0,3,0,1,0
2864,38.0,1,1,22.0,2,1,2.0,1.0,1,1,2.0,0,1,2,267015.0,0.0,2,1,1,0
2865,36.0,1,1,9.0,2,1,4.0,4.0,0,0,5.0,0,2,1,353745.0,0.0,2,0,1,0
2866,44.0,1,0,13.0,2,1,2.0,3.0,0,1,7.0,0,1,1,261240.0,1.0,3,1,1,0
2867,57.0,0,0,10.0,2,0,2.0,3.0,4,2,4.0,0,1,0,574155.0,0.0,2,0,0,0
2868,36.0,0,0,18.0,2,0,4.0,,1,0,3.0,0,3,2,300000.0,0.0,2,0,1,0
2869,34.0,1,0,12.0,2,0,4.0,4.0,0,0,5.0,0,3,1,312855.0,0.0,3,0,1,0
2870,29.0,1,0,16.0,2,1,4.0,4.0,0,0,3.0,0,2,1,311910.0,0.0,3,1,1,0
2871,30.0,1,1,24.0,1,0,2.0,1.0,0,1,6.0,0,3,1,251280.0,0.0,2,1,1,0
2872,23.0,1,1,8.0,2,0,2.0,1.0,1,1,1.0,1,3,2,352215.0,0.0,0,0,1,0
2873,32.0,1,0,9.0,2,0,2.0,3.0,0,1,2.0,0,2,1,271065.0,0.0,2,1,1,0
2874,25.0,1,0,15.0,0,1,2.0,1.0,0,1,2.0,0,3,1,260000.0,0.0,2,1,1,0
2875,41.0,1,0,8.0,1,0,2.0,3.0,1,0,3.0,1,2,2,365835.0,0.0,2,0,1,0
2876,38.0,1,0,16.0,1,0,4.0,2.0,1,0,3.0,0,3,2,361950.0,0.0,2,1,1,0
2877,38.0,0,1,15.0,1,0,2.0,3.0,1,1,5.0,0,1,2,309435.0,0.0,2,0,1,0
2878,57.0,0,2,30.0,2,0,2.0,3.0,4,1,2.0,0,1,0,399960.0,0.0,3,0,1,0
2879,33.0,0,2,,1,1,2.0,3.0,1,2,1.0,0,1,2,,0.0,1,1,1,0
2880,33.0,1,1,32.0,1,1,2.0,3.0,1,1,4.0,0,0,2,333285.0,0.0,2,0,1,0
2881,50.0,0,2,13.0,0,1,3.0,3.0,3,1,2.0,0,0,3,367065.0,0.0,2,1,2,0
2882,29.0,1,2,13.0,0,0,3.0,3.0,3,1,2.0,0,1,3,400000.0,0.0,0,0,2,0
2883,40.0,0,1,16.0,2,0,3.0,3.0,3,1,2.0,0,1,3,345810.0,1.0,2,0,2,0
2884,41.0,0,1,11.0,2,1,2.0,3.0,3,1,2.0,0,1,3,351660.0,0.0,3,0,1,0
2885,55.0,1,1,13.0,2,0,3.0,3.0,3,1,2.0,0,0,3,460710.0,0.0,3,1,2,0
2886,33.0,0,1,,2,1,2.0,3.0,1,1,2.0,0,1,2,305385.0,0.0,2,1,1,0
2887,57.0,0,1,7.0,1,1,3.0,4.0,3,1,7.0,0,0,3,360810.0,0.0,3,0,2,0
2888,34.0,1,2,21.0,2,0,2.0,3.0,3,1,7.0,0,1,3,360000.0,0.0,3,1,1,0
2889,31.0,0,1,12.0,2,0,2.0,3.0,1,1,7.0,0,1,2,276165.0,1.0,3,0,1,0
2890,33.0,1,1,14.0,1,1,3.0,3.0,3,1,5.0,0,1,3,418470.0,0.0,2,0,2,0
2891,41.0,0,2,11.0,1,0,3.0,3.0,3,1,2.0,0,0,3,340995.0,0.0,0,0,2,0
2892,37.0,0,2,18.0,2,1,2.0,3.0,3,1,2.0,0,1,3,412785.0,0.0,0,1,1,0
2893,36.0,1,1,30.0,2,1,2.0,3.0,4,1,2.0,0,1,0,400000.0,0.0,0,0,1,0
2894,53.0,0,1,13.0,2,0,3.0,3.0,3,1,2.0,1,0,3,393075.0,0.0,2,0,2,0
2895,38.0,1,1,9.0,2,0,3.0,3.0,0,2,5.0,1,1,1,263940.0,0.0,1,1,2,0
2896,33.0,0,1,9.0,1,1,2.0,3.0,1,1,1.0,1,0,2,263070.0,0.0,3,1,1,0
2897,55.0,0,1,13.0,0,0,2.0,3.0,3,1,5.0,1,1,3,395460.0,0.0,2,0,1,0
2898,34.0,1,0,7.0,1,1,2.0,3.0,3,1,1.0,0,1,3,346410.0,0.0,2,1,1,0
2899,40.0,1,0,12.0,2,1,2.0,3.0,3,1,2.0,0,0,3,359430.0,0.0,0,1,1,0
2900,35.0,0,0,8.0,1,1,3.0,3.0,3,1,2.0,0,1,3,272220.0,0.0,0,1,2,0
2901,35.0,1,0,8.0,2,1,3.0,4.0,0,1,3.0,0,1,1,344190.0,0.0,3,0,2,0
2902,30.0,0,0,21.0,1,1,2.0,3.0,0,1,7.0,0,1,3,352710.0,0.0,0,0,1,0
2903,22.0,1,0,27.0,2,0,2.0,3.0,0,1,2.0,0,1,1,305640.0,0.0,1,0,1,0
2904,55.0,1,0,15.0,1,1,3.0,3.0,3,1,2.0,0,1,3,371505.0,0.0,0,1,2,0
2905,32.0,0,0,7.0,2,1,3.0,4.0,0,1,2.0,0,1,3,318510.0,0.0,0,0,2,0
2906,36.0,0,0,18.0,1,1,2.0,3.0,1,1,3.0,0,0,2,330000.0,0.0,3,1,1,0
2907,37.0,1,0,8.0,1,1,3.0,3.0,3,2,1.0,0,1,3,400000.0,0.0,2,0,2,0
2908,29.0,0,0,16.0,1,1,2.0,3.0,3,1,2.0,0,0,3,465585.0,0.0,3,1,1,0
2909,47.0,1,0,23.0,1,1,2.0,4.0,3,1,2.0,0,0,3,409185.0,0.0,2,1,1,0
2910,39.0,1,0,13.0,0,1,3.0,4.0,3,1,3.0,0,0,3,376800.0,0.0,2,1,2,0
2911,48.0,0,0,8.0,1,1,2.0,3.0,3,1,2.0,0,0,3,368025.0,0.0,0,0,1,0
2912,35.0,1,0,23.0,2,0,2.0,4.0,3,1,2.0,0,0,3,364545.0,0.0,3,1,1,0
2913,53.0,1,1,7.0,2,1,3.0,4.0,2,2,7.0,0,3,4,500000.0,0.0,2,1,2,0
2914,42.0,1,2,14.0,2,0,3.0,3.0,3,1,5.0,0,3,3,404610.0,0.0,2,1,2,0
2915,,1,2,10.0,2,1,2.0,3.0,0,2,1.0,0,3,1,287250.0,1.0,2,1,1,0
2916,35.0,0,2,22.0,2,0,1.0,3.0,0,1,2.0,0,2,1,257370.0,0.0,3,1,0,0
2917,35.0,1,1,23.0,2,0,1.0,4.0,1,1,2.0,0,2,2,337725.0,0.0,3,1,0,0
2918,56.0,1,1,23.0,2,0,1.0,3.0,1,1,4.0,0,2,2,318630.0,0.0,3,0,0,0
2919,36.0,1,2,12.0,2,0,1.0,3.0,1,1,4.0,0,2,2,300000.0,0.0,3,0,0,0
2920,37.0,0,1,18.0,2,0,2.0,3.0,0,1,5.0,0,2,1,269010.0,1.0,3,0,1,0
2921,34.0,0,1,11.0,2,0,3.0,3.0,0,0,5.0,1,3,1,260010.0,1.0,3,1,0,0
2922,35.0,0,1,6.0,1,0,1.0,3.0,3,1,2.0,0,2,3,368655.0,0.0,0,1,0,0
2923,37.0,0,1,15.0,1,1,1.0,3.0,1,1,1.0,0,3,2,276225.0,0.0,1,1,0,0
2924,57.0,1,1,12.0,1,1,1.0,3.0,3,1,5.0,0,3,3,400000.0,0.0,0,1,0,0
2925,35.0,1,1,15.0,1,0,1.0,3.0,0,1,5.0,0,2,1,256230.0,0.0,1,0,0,0
2926,35.0,0,1,,2,1,2.0,3.0,1,1,2.0,1,3,2,300000.0,0.0,1,0,1,0
2927,56.0,0,2,9.0,1,0,1.0,3.0,3,1,2.0,1,2,3,345330.0,0.0,0,1,0,0
2928,39.0,1,0,13.0,2,1,1.0,3.0,0,1,3.0,0,2,1,259020.0,0.0,1,0,0,0
2929,26.0,1,0,,2,0,2.0,3.0,0,1,1.0,0,3,1,244485.0,0.0,1,0,1,0
2930,20.0,1,0,21.0,2,0,1.0,3.0,3,1,3.0,0,2,3,262905.0,0.0,3,0,0,0
2931,53.0,0,0,16.0,2,0,1.0,3.0,3,1,1.0,0,3,3,400000.0,0.0,2,1,0,0
2932,41.0,1,0,10.0,2,0,2.0,3.0,2,2,3.0,0,3,4,470000.0,0.0,1,0,1,0
2933,43.0,0,0,26.0,0,1,1.0,3.0,1,1,5.0,0,3,2,330000.0,0.0,0,1,0,0
2934,30.0,1,0,12.0,2,1,1.0,3.0,1,1,2.0,0,3,2,249120.0,0.0,2,1,0,0
2935,33.0,1,0,6.0,0,1,1.0,3.0,3,1,2.0,0,2,3,300000.0,0.0,2,0,0,0
2936,32.0,0,1,20.0,2,1,1.0,3.0,0,1,2.0,0,1,1,253410.0,0.0,2,0,0,0
2937,36.0,1,1,5.0,2,1,1.0,3.0,3,1,2.0,0,1,3,359415.0,0.0,2,0,0,0
2938,37.0,1,2,15.0,0,1,1.0,3.0,3,1,2.0,0,1,3,400000.0,0.0,2,0,0,0
2939,34.0,0,1,17.0,2,0,1.0,4.0,0,1,2.0,0,1,1,268125.0,0.0,1,0,0,0
2940,28.0,0,1,17.0,2,1,1.0,3.0,0,1,2.0,0,0,1,301995.0,0.0,3,1,0,0
2941,42.0,1,1,26.0,1,1,2.0,3.0,1,1,5.0,0,1,2,300000.0,1.0,2,1,1,0
2942,,1,2,,2,1,1.0,3.0,1,1,1.0,0,0,2,,1.0,1,1,0,0
2943,29.0,0,2,20.0,1,0,1.0,3.0,3,1,2.0,0,1,3,389730.0,0.0,0,1,0,0
2944,39.0,0,2,23.0,2,0,2.0,3.0,1,1,2.0,0,0,2,305970.0,0.0,3,0,1,0
2945,33.0,0,1,,2,1,1.0,3.0,1,1,1.0,0,1,2,292350.0,0.0,2,0,0,0
2946,59.0,0,1,16.0,1,1,1.0,3.0,3,1,2.0,0,1,3,411000.0,0.0,3,1,0,0
2947,35.0,1,1,8.0,2,1,2.0,3.0,1,1,2.0,0,1,2,376470.0,0.0,2,1,1,0
2948,27.0,1,1,16.0,2,0,1.0,3.0,0,1,2.0,0,1,1,269730.0,1.0,2,0,0,0
2949,28.0,0,1,11.0,2,1,1.0,3.0,1,1,1.0,0,0,2,253410.0,0.0,2,1,0,0
2950,47.0,0,2,12.0,1,0,2.0,3.0,3,1,2.0,0,0,3,369315.0,0.0,0,0,1,0
2951,54.0,0,1,7.0,2,0,1.0,3.0,4,1,1.0,0,1,0,471165.0,1.0,1,1,0,0
2952,37.0,0,1,,2,0,1.0,3.0,1,1,2.0,0,1,2,294630.0,0.0,2,1,0,0
2953,35.0,1,1,11.0,2,1,1.0,3.0,0,1,1.0,0,0,1,259770.0,0.0,1,1,0,0
2954,58.0,0,0,8.0,2,1,3.0,3.0,0,1,6.0,1,0,1,386205.0,0.0,3,0,2,0
2955,42.0,0,0,10.0,2,1,2.0,4.0,0,2,5.0,1,1,1,343125.0,1.0,2,0,1,0
2956,32.0,0,0,14.0,0,0,3.0,3.0,3,1,2.0,0,3,3,356310.0,0.0,2,0,2,0
2957,46.0,0,0,16.0,1,1,1.0,3.0,0,1,6.0,0,3,1,272895.0,0.0,2,0,0,0
2958,36.0,0,0,16.0,1,0,1.0,3.0,3,1,5.0,0,2,3,365820.0,0.0,2,1,0,0
2959,33.0,0,0,12.0,1,0,1.0,3.0,3,1,1.0,0,2,3,347100.0,0.0,2,1,0,0
2960,41.0,0,0,21.0,1,0,1.0,3.0,3,1,2.0,0,3,3,387195.0,0.0,2,1,0,0
2961,50.0,1,0,22.0,1,0,2.0,3.0,4,1,6.0,0,3,0,446355.0,0.0,3,1,1,0
2962,56.0,1,0,19.0,1,0,1.0,3.0,3,1,2.0,0,3,3,360000.0,0.0,0,1,0,0
2963,46.0,0,0,7.0,1,1,2.0,3.0,3,1,4.0,1,2,3,335160.0,1.0,2,0,1,0
2964,51.0,1,1,10.0,2,0,2.0,3.0,3,1,6.0,1,0,3,300000.0,0.0,0,1,1,0
2965,37.0,1,1,6.0,2,0,2.0,3.0,3,1,1.0,1,0,3,400000.0,1.0,3,1,1,0
2966,49.0,1,1,8.0,1,0,2.0,3.0,3,1,1.0,1,0,3,374640.0,0.0,2,1,1,0
2967,42.0,0,1,14.0,2,0,2.0,3.0,1,1,2.0,1,1,2,264585.0,1.0,2,0,1,0
2968,39.0,0,0,18.0,2,0,2.0,3.0,1,1,2.0,0,0,2,328170.0,0.0,3,0,1,0
2969,35.0,1,0,11.0,2,0,2.0,3.0,3,1,1.0,0,0,1,257265.0,0.0,2,1,1,0
2970,36.0,0,0,15.0,1,0,2.0,3.0,3,1,2.0,0,1,3,381735.0,0.0,0,0,1,0
2971,32.0,0,0,9.0,2,1,2.0,3.0,3,1,2.0,0,0,3,413040.0,0.0,2,1,1,0
2972,54.0,1,0,7.0,1,0,2.0,3.0,1,1,2.0,0,1,2,381450.0,0.0,0,1,1,0
2973,31.0,0,0,21.0,2,0,1.0,3.0,0,1,2.0,0,1,1,250000.0,0.0,2,1,0,0
2974,41.0,0,0,26.0,0,0,2.0,3.0,1,1,3.0,0,1,2,366570.0,1.0,1,1,1,0
2975,35.0,1,0,8.0,1,0,1.0,3.0,3,1,4.0,0,1,3,385470.0,0.0,2,1,0,0
2976,25.0,1,0,10.0,0,0,1.0,3.0,3,1,1.0,0,0,3,266565.0,0.0,3,0,0,0
2977,32.0,0,0,14.0,1,0,1.0,3.0,3,1,2.0,0,1,3,360000.0,0.0,0,1,0,0
2978,29.0,1,0,10.0,1,0,1.0,3.0,3,1,2.0,0,1,3,358095.0,0.0,0,0,0,0
2979,50.0,1,0,7.0,1,1,1.0,3.0,3,1,2.0,0,0,3,442110.0,0.0,2,0,0,0
2980,56.0,1,0,28.0,1,1,2.0,3.0,4,2,6.0,0,0,0,533670.0,0.0,1,1,1,0
2981,51.0,1,0,8.0,1,0,3.0,4.0,4,2,4.0,0,3,0,469830.0,0.0,1,1,0,1
2982,48.0,0,0,8.0,1,0,3.0,3.0,2,1,4.0,0,0,4,568275.0,0.0,2,0,0,1
2983,28.0,0,0,18.0,2,0,1.0,3.0,0,0,3.0,0,3,1,259245.0,1.0,2,0,0,0
2984,35.0,0,1,15.0,1,1,2.0,4.0,4,1,2.0,0,0,0,448140.0,0.0,3,1,0,0
2985,54.0,0,2,13.0,2,0,2.0,4.0,3,1,1.0,0,1,3,469290.0,0.0,3,1,0,0
2986,32.0,1,1,17.0,2,1,2.0,4.0,3,1,2.0,0,1,3,353805.0,0.0,3,1,1,0
2987,39.0,1,1,12.0,0,0,2.0,4.0,0,1,2.0,0,1,1,326235.0,0.0,0,1,1,0
2988,41.0,0,2,10.0,2,1,2.0,4.0,3,1,2.0,0,1,3,394965.0,0.0,3,1,0,0
2989,25.0,1,2,20.0,1,1,2.0,4.0,3,1,2.0,0,1,3,400000.0,0.0,2,0,0,0
2990,55.0,1,1,14.0,2,0,2.0,4.0,4,2,3.0,0,1,0,474960.0,0.0,1,0,0,0
2991,55.0,0,2,16.0,2,0,2.0,4.0,3,1,2.0,0,0,3,399465.0,0.0,2,1,0,0
2992,31.0,1,1,9.0,2,1,2.0,4.0,1,1,2.0,0,1,2,339210.0,0.0,2,1,0,0
2993,44.0,1,1,10.0,1,1,2.0,4.0,3,1,2.0,0,1,3,410000.0,0.0,3,0,1,0
2994,45.0,0,1,12.0,2,1,2.0,4.0,3,1,2.0,0,0,3,465660.0,0.0,2,0,1,0
2995,50.0,1,2,8.0,2,0,2.0,4.0,3,1,2.0,0,1,3,382980.0,0.0,0,1,0,0
2996,45.0,1,1,14.0,1,1,2.0,4.0,3,2,2.0,0,0,3,522615.0,0.0,3,0,1,0
2997,49.0,0,1,17.0,2,0,2.0,4.0,4,2,5.0,0,0,0,360000.0,0.0,2,1,0,0
2998,45.0,1,1,11.0,2,1,2.0,4.0,3,1,5.0,0,1,3,406095.0,0.0,3,1,0,0
2999,49.0,0,1,13.0,1,0,2.0,4.0,3,1,2.0,0,0,3,363660.0,0.0,2,0,1,0
3000,55.0,0,1,16.0,2,0,2.0,4.0,4,2,2.0,0,1,0,480000.0,0.0,1,0,0,0
3001,49.0,1,1,10.0,1,1,2.0,4.0,4,1,7.0,0,1,0,474390.0,0.0,2,0,1,0
3002,44.0,1,1,9.0,0,0,2.0,4.0,3,1,2.0,0,0,3,424005.0,0.0,0,1,1,0
3003,44.0,0,2,20.0,1,0,2.0,4.0,3,1,2.0,0,0,3,381015.0,0.0,0,0,1,0
3004,26.0,1,1,11.0,1,0,2.0,4.0,0,1,2.0,0,1,1,304320.0,1.0,1,1,0,0
3005,23.0,0,1,7.0,1,1,2.0,4.0,0,2,3.0,1,1,1,351945.0,0.0,1,0,0,0
3006,53.0,1,1,7.0,1,1,2.0,4.0,3,1,5.0,1,1,3,381840.0,0.0,1,0,1,0
3007,55.0,1,1,9.0,1,0,2.0,4.0,1,1,1.0,1,1,2,274425.0,1.0,1,0,1,0
3008,37.0,0,0,14.0,1,1,2.0,3.0,0,1,1.0,0,1,1,300000.0,0.0,2,0,1,0
3009,49.0,0,0,10.0,1,0,2.0,4.0,3,1,2.0,0,0,3,372240.0,0.0,2,1,1,0
3010,45.0,1,0,10.0,1,0,2.0,5.0,1,2,3.0,0,0,2,354690.0,0.0,3,0,1,0
3011,31.0,1,0,5.0,2,1,2.0,4.0,3,1,2.0,0,0,3,400000.0,0.0,0,1,1,0
3012,34.0,0,0,11.0,2,1,2.0,4.0,0,1,5.0,0,0,1,284115.0,0.0,3,0,1,0
