Age,CityTier,DurationOfPitch,NumberOfPersonVisiting,NumberOfFollowups,PreferredPropertyStar,NumberOfTrips,Passport,PitchSatisfactionScore,MonthlyIncome,offspring,offspring_identified,TypeofContact_Self Enquiry,Occupation_salaried,Occupation_smallbusiness,Gender_MALE,ProductPitched_deluxe,ProductPitched_king,ProductPitched_standard,ProductPitched_superdeluxe,Designation_executive,Designation_manager,Designation_seniormanager,Designation_vp,married_独身,married_結婚済み,married_離婚済み,car_possession_車なし,Cluster,ProdTaken
45.0,1,8.0,2.0,4.0,4.0,2.0,0,4,375210.0,1,0,True,True,False,True,False,False,True,False,False,False,True,False,False,False,False,False,3,0
43.0,1,15.0,2.0,5.0,5.0,7.0,0,3,484155.0,1,0,True,True,False,True,False,True,False,False,False,False,False,False,False,True,False,False,4,0
33.0,1,16.0,2.0,4.0,4.0,2.0,0,4,400000.0,0,0,True,True,False,True,False,False,True,False,False,False,True,False,False,False,False,True,3,0
52.0,1,9.0,2.0,4.0,4.0,4.0,1,4,488715.0,0,0,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,3,0
53.0,2,17.0,3.0,1.0,4.0,6.0,0,2,329055.0,2,0,True,True,False,True,False,False,True,False,False,False,True,False,False,True,False,True,3,0
35.0,2,8.0,2.0,3.673602080624187,5.0,3.0,0,2,361650.0,1,0,True,False,True,True,True,False,False,False,False,True,False,False,False,False,False,False,1,0
41.0,2,15.0,2.0,2.0,4.0,1.0,0,1,336870.0,1,0,False,False,True,True,True,False,False,False,False,True,False,False,False,False,True,False,1,0
39.0,3,23.0,2.0,1.0,4.0,2.0,0,2,366330.0,1,0,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,True,0,0
28.0,1,15.0,2.0,2.0,4.0,6.0,0,1,270975.0,1,0,True,False,True,True,False,False,False,False,True,False,False,False,False,False,True,True,2,0
39.0,3,14.46639904846863,3.0,1.0,4.0,3.0,0,4,311490.0,2,0,False,True,False,True,False,False,False,False,True,False,False,False,False,True,False,False,2,1
35.0,3,10.0,3.0,2.0,4.0,1.0,0,3,349515.0,2,0,True,True,False,True,True,False,False,False,False,True,False,False,False,True,False,True,1,0
35.0,2,8.0,3.0,5.0,4.0,5.0,0,1,380385.0,1,0,False,True,False,True,False,False,True,False,False,False,True,False,False,True,False,True,3,0
43.0,2,10.0,3.0,5.0,5.0,7.0,0,1,400000.0,1,0,True,False,True,True,True,False,False,False,False,True,False,False,False,False,False,True,1,0
59.0,1,6.0,3.0,5.0,4.0,2.0,0,2,380475.0,1,0,True,True,False,True,False,False,True,False,False,False,True,False,False,False,False,False,3,0
24.0,1,11.0,3.0,5.0,4.0,3.0,0,2,319710.0,1,0,True,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,2,0
50.0,1,13.0,3.0,5.0,4.0,5.0,0,2,470000.0,1,0,True,True,False,True,False,False,True,False,False,False,False,False,False,True,False,True,3,0
50.0,1,13.0,3.0,5.0,5.0,5.0,0,1,503940.0,1,0,True,True,False,False,False,False,True,False,False,False,True,False,False,False,True,True,3,0
45.0,2,8.0,2.0,5.0,4.0,2.0,0,5,438210.0,1,0,True,False,True,True,False,False,True,False,False,False,True,False,False,False,False,True,3,1
42.0,2,15.0,2.0,5.0,4.0,5.0,0,3,400000.0,1,0,True,True,False,True,False,False,True,False,False,False,True,False,False,False,True,False,3,0
52.0,3,14.0,2.0,5.0,4.0,2.0,0,4,317940.0,1,0,False,True,False,False,True,False,False,False,False,True,False,False,False,False,True,True,1,0
52.0,2,8.0,3.0,4.0,5.0,2.0,0,2,417315.0,2,0,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,3,0
49.0,2,31.0,3.0,4.0,4.0,7.0,0,2,400000.0,1,0,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,True,1,0
42.0,3,12.0,3.0,4.0,5.0,3.0,0,2,365535.0,1,0,True,False,True,True,True,False,False,False,False,True,False,False,False,True,False,False,1,0
47.0,3,7.0,3.0,5.0,5.0,5.0,0,2,365610.0,2,0,True,True,False,True,False,False,False,False,True,False,False,False,False,False,False,True,2,0
56.0,2,32.0,3.0,4.0,4.0,2.0,0,2,445905.0,1,0,True,False,True,True,True,False,False,False,False,True,False,False,False,True,False,False,1,0
39.0,2,13.0,3.0,4.0,4.0,2.0,0,1,288840.0,2,0,False,True,False,False,False,False,True,False,False,False,True,False,False,True,False,True,3,0
35.0,2,7.0,3.0,4.0,4.0,7.0,0,2,400000.0,2,0,True,True,False,True,False,False,False,False,True,False,False,False,False,False,True,True,2,0
42.0,2,6.0,3.0,4.0,5.0,1.0,0,1,346005.0,1,0,True,False,True,True,True,False,False,False,False,True,False,False,False,True,False,False,1,0
41.0,2,7.0,3.0,4.0,5.0,7.0,0,2,364440.0,2,0,False,False,True,False,True,False,False,False,False,True,False,False,True,False,False,False,1,0
55.0,3,13.0,3.0,4.0,4.0,2.0,0,2,511545.0,2,0,True,False,False,True,False,True,False,False,False,False,False,False,False,True,False,True,4,0
45.0,3,30.0,3.0,4.0,4.0,5.0,0,2,529425.0,1,0,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,True,0,0
33.0,3,31.0,3.0,4.0,4.0,3.0,0,2,332025.0,1,0,True,False,True,True,True,False,False,False,False,True,False,False,False,False,False,False,1,0
40.0,2,10.0,3.0,5.0,4.0,3.0,0,1,361035.0,2,0,False,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,1,0
45.0,2,16.0,3.0,4.0,5.0,3.0,0,2,310000.0,1,0,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,1,0
25.0,1,9.0,2.0,5.0,4.0,3.0,0,3,321675.0,1,0,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,2,1
48.0,1,12.0,2.0,5.0,4.0,5.0,0,3,392655.0,1,0,False,True,False,True,False,False,True,False,False,False,True,False,False,True,False,False,3,0
36.0,1,7.0,2.0,5.0,4.0,3.0,1,3,355005.0,1,0,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,1,0
55.0,2,11.0,3.0,4.0,5.0,6.0,1,1,503895.0,2,0,True,False,True,False,False,False,False,True,False,False,False,False,False,True,False,True,0,0
55.0,1,7.0,3.0,5.0,4.0,7.0,0,2,320000.0,1,0,True,False,True,True,False,False,False,False,True,False,False,False,False,True,False,False,2,1
48.0,1,8.0,3.0,4.0,4.0,7.0,0,2,432735.0,2,0,False,True,False,True,False,False,True,False,False,False,True,False,False,True,False,True,3,1
35.0,1,6.0,3.0,4.0,4.0,5.0,0,2,374760.0,2,0,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,3,0
29.0,1,9.0,3.0,4.0,4.0,3.0,0,2,320000.0,1,0,True,False,True,True,False,False,False,False,True,False,False,False,True,False,False,False,2,0
59.0,1,15.0,3.0,4.0,4.0,1.0,0,1,420000.0,2,0,True,False,True,True,False,False,False,True,False,False,False,False,False,False,True,False,0,0
37.0,1,9.0,3.0,4.0,5.0,3.0,0,1,300000.0,1,0,True,True,False,False,False,False,False,False,True,False,False,False,False,False,True,True,2,0
50.0,1,8.0,3.0,4.0,4.0,2.0,0,1,384660.0,0,0,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,3,0
44.0,1,33.0,3.0,4.0,4.0,2.0,0,2,363840.0,1,0,False,True,False,True,True,False,False,False,False,True,False,False,False,False,False,False,1,0
33.0,1,8.0,3.0,4.0,5.0,1.0,0,2,358830.0,2,0,True,False,True,True,False,False,True,False,False,False,True,False,False,True,False,False,3,0
39.0,1,16.0,3.0,5.0,4.0,3.0,0,2,311865.0,1,0,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,2,0
36.0,1,12.0,3.0,4.0,5.0,3.0,1,2,526350.0,1,0,True,False,True,False,False,False,True,False,False,False,True,False,False,True,False,False,3,0
21.0,1,9.0,3.0,4.0,4.0,3.0,1,2,300000.0,1,0,True,False,True,True,False,False,False,False,True,False,False,False,True,False,False,False,2,0
33.0,1,9.0,3.0,4.0,4.0,3.0,1,2,312975.0,1,0,True,False,True,True,False,False,False,False,True,False,False,False,False,False,True,True,2,0
33.0,1,27.0,3.0,6.0,4.0,5.0,0,1,319185.0,1,0,True,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,2,1
34.0,2,14.46639904846863,1.0,3.0,4.0,3.0,0,2,300000.0,0,0,False,False,True,False,True,False,False,False,False,True,False,False,True,False,False,False,1,0
30.0,2,16.0,1.0,3.0,4.0,2.0,0,2,257865.0,0,0,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,True,2,0
45.0,3,13.0,2.0,3.0,4.0,2.0,0,2,378330.0,1,0,True,False,True,False,False,False,True,False,False,False,True,False,False,True,False,False,3,1
40.0,1,13.0,2.0,3.0,4.0,2.0,0,2,359280.0,1,0,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,2,0
28.0,1,14.46639904846863,2.0,2.0,4.0,3.0,0,2,293070.0,1,0,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,2,0
39.0,1,13.0,2.0,2.0,4.0,1.0,0,1,391515.0,1,0,False,True,False,True,False,False,True,False,False,False,True,False,False,True,False,True,3,0
41.0,1,13.0,2.0,1.0,4.0,2.0,0,2,475530.0,1,0,True,False,True,True,False,False,False,True,False,False,False,False,False,True,False,True,0,0
31.0,3,9.0,3.0,4.0,4.0,2.0,0,2,377910.0,1,0,True,False,True,True,False,False,True,False,False,False,True,False,False,False,True,False,3,0
35.0,3,14.0,2.0,5.0,4.0,2.0,0,4,337185.0,1,0,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,2,0
43.0,2,23.0,4.0,4.0,4.0,2.0,0,4,400000.0,3,0,True,False,True,True,True,False,False,False,False,True,False,False,False,False,True,True,1,0
35.0,2,5.0,3.0,4.0,4.0,2.0,0,3,400000.0,2,0,False,False,False,True,False,False,True,False,False,False,True,False,False,True,False,True,3,0
45.0,2,9.0,3.0,4.0,4.0,2.0,0,4,360000.0,2,0,True,False,True,False,False,False,True,False,False,False,True,False,False,False,True,True,3,0
43.0,2,10.0,3.0,4.0,4.0,2.0,0,3,309930.0,2,0,False,False,True,True,False,False,True,False,False,False,True,False,False,True,False,True,3,0
43.0,3,8.0,3.0,4.0,4.0,7.0,0,3,427830.0,2,0,True,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,2,1
30.0,2,8.0,4.0,5.0,5.0,3.0,0,4,338460.0,3,0,True,False,True,True,False,False,False,False,True,False,False,False,False,True,False,False,2,0
48.0,2,10.0,3.0,4.0,4.0,2.0,0,5,459000.0,2,0,False,False,True,True,False,False,False,True,False,False,False,False,False,False,True,True,0,0
37.0,3,8.0,3.0,4.0,4.0,5.0,0,3,280065.0,2,0,True,False,True,False,False,False,False,False,True,False,False,False,False,False,True,True,2,1
43.0,2,14.0,4.0,4.0,4.0,7.0,0,4,500000.0,3,0,True,False,True,True,False,False,False,True,False,False,False,False,False,True,False,False,0,0
39.0,2,10.0,4.0,4.0,5.0,5.0,0,4,356670.0,3,0,True,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,1,0
39.3096536477524,3,17.0,3.0,5.0,4.0,2.0,0,2,251535.0,2,0,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,True,2,1
53.0,2,14.0,3.0,5.0,4.0,1.0,0,1,300000.0,2,0,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,2,0
44.0,2,9.0,3.0,5.0,4.0,1.0,0,2,312420.0,1,0,True,False,True,True,True,False,False,False,False,True,False,False,False,False,False,False,1,0
37.0,3,8.0,3.0,5.0,4.0,4.0,0,2,326070.0,1,0,True,True,False,True,True,False,False,False,False,True,False,False,False,True,False,True,1,0
40.0,2,16.0,3.0,5.0,5.0,3.0,0,2,337785.0,1,0,True,False,True,False,True,False,False,False,False,True,False,False,False,True,False,False,1,0
49.0,3,7.0,3.0,5.0,4.0,2.0,0,2,370020.0,2,0,True,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,3,0
35.0,2,12.0,3.0,5.0,4.0,5.0,0,2,324105.0,1,0,True,False,True,True,True,False,False,False,False,True,False,False,False,False,False,False,1,0
49.0,1,7.0,4.0,4.0,4.0,2.0,0,2,382560.0,1,0,True,True,False,True,False,False,True,False,False,False,True,False,False,True,False,False,3,0
31.0,1,8.0,4.0,5.0,4.0,3.0,0,1,305160.0,1,0,True,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,2,0
37.0,1,8.0,4.0,5.0,5.0,7.0,0,1,390000.0,1,0,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,True,3,0
39.0,2,9.0,3.0,5.0,5.0,7.0,1,2,347760.0,1,0,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,1,0
39.0,1,33.0,3.0,5.0,4.0,3.0,0,2,325215.0,1,0,False,False,True,True,True,False,False,False,False,True,False,False,False,True,False,True,1,0
37.0,1,9.0,3.0,5.0,4.0,5.0,0,2,316665.0,2,0,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,2,0
38.0,1,9.0,3.0,5.0,4.0,2.0,0,2,342435.0,1,0,False,False,True,True,True,False,False,False,False,True,False,False,False,True,False,False,1,0
26.0,1,14.46639904846863,3.0,5.0,4.0,3.0,0,3,308235.0,2,0,True,False,False,True,True,False,False,False,False,True,False,False,True,False,False,True,1,0
39.0,1,12.0,3.0,4.0,4.0,2.0,0,3,400000.0,2,0,True,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,2,0
38.0,1,16.0,3.0,4.0,4.0,2.0,0,3,469485.0,2,0,True,False,False,False,False,False,True,False,False,False,True,False,False,False,True,True,3,0
49.0,1,8.0,3.0,4.0,4.0,5.0,0,3,422160.0,2,0,False,False,False,True,False,False,True,False,False,False,True,False,False,False,True,True,3,0
25.0,1,13.0,3.0,4.0,4.0,2.0,0,4,300000.0,2,0,True,False,True,True,False,False,False,False,True,False,False,False,False,True,False,True,2,0
47.0,1,5.0,3.0,4.0,4.0,2.0,0,5,404625.0,2,0,False,True,False,False,False,False,True,False,False,False,True,False,False,True,False,True,3,0
32.0,1,9.0,1.0,3.0,4.0,2.0,0,4,252375.0,0,0,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,True,2,0
39.0,1,16.0,1.0,1.0,4.0,2.0,0,4,263340.0,0,0,False,False,True,True,False,False,False,False,True,False,False,False,False,True,False,False,2,0
45.0,1,14.46639904846863,2.0,3.0,4.0,5.0,0,4,303720.0,1,0,False,False,True,False,True,False,False,False,False,True,False,False,True,False,False,False,1,0
35.0,3,14.0,2.0,3.0,4.0,1.0,0,2,377490.0,1,0,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,3,1
39.0,2,25.0,2.0,3.0,5.0,1.0,0,2,366075.0,1,0,True,False,True,True,True,False,False,False,False,True,False,False,False,False,False,True,1,0
57.0,2,12.0,2.0,3.0,4.0,2.0,0,1,562845.0,1,0,True,True,False,True,False,False,False,True,False,False,False,False,False,False,True,True,0,0
42.0,3,8.0,2.0,3.0,4.0,4.0,0,1,366045.0,0,0,False,True,False,True,False,False,True,False,False,False,True,False,False,True,False,False,3,0
26.0,2,8.0,2.0,3.0,4.0,1.0,0,2,260535.0,0,0,True,False,True,True,False,False,False,False,True,False,False,False,True,False,False,False,2,1
28.0,3,24.0,2.0,3.0,4.0,2.0,0,2,300000.0,0,0,False,False,True,False,True,False,False,False,False,True,False,False,False,True,False,True,1,1
33.0,2,14.0,2.0,3.0,4.0,2.0,0,2,346095.0,1,0,True,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,3,0
37.0,2,10.0,2.0,4.0,4.0,2.0,0,1,339375.0,1,0,True,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,3,0
53.0,3,10.0,2.0,3.0,4.0,1.0,0,2,260000.0,1,0,True,False,True,True,True,False,False,False,False,True,False,False,True,False,False,False,1,0
35.0,3,7.0,2.0,3.0,4.0,1.0,0,1,264075.0,0,0,True,True,False,True,False,False,False,False,True,False,False,False,False,False,True,False,2,0
36.0,3,9.0,2.0,3.0,4.0,5.0,0,2,257190.0,0,0,True,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,2,0
35.0,3,16.0,2.0,3.0,4.0,2.0,0,1,263010.0,0,0,False,True,False,True,False,False,False,False,True,False,False,False,False,False,True,True,2,1
35.0,2,12.0,2.0,3.0,4.0,2.0,0,2,355215.0,0,0,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,True,3,0
37.0,2,14.0,2.0,3.0,4.0,1.0,0,2,326460.0,0,0,False,False,True,False,True,False,False,False,False,True,False,False,False,True,False,True,1,0
52.0,2,14.0,2.0,3.0,4.0,2.0,0,1,371100.0,0,0,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,3,0
44.0,2,6.0,2.0,3.0,4.0,2.0,0,2,400000.0,0,0,False,True,False,True,False,False,True,False,False,False,True,False,False,False,True,False,3,0
38.0,2,14.46639904846863,2.0,3.0,4.0,3.0,0,2,299445.0,1,0,False,False,False,True,True,False,False,False,False,True,False,False,True,False,False,False,1,0
25.0,2,17.0,2.0,3.0,4.0,3.0,0,2,300000.0,0,0,True,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False,2,1
44.0,3,13.0,2.0,3.0,4.0,7.0,0,1,427440.0,0,0,True,False,True,False,False,False,False,True,False,False,False,False,False,False,True,True,0,0
38.0,3,13.0,2.0,3.0,5.0,6.0,0,2,361545.0,1,0,True,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,3,0
53.0,2,23.0,2.0,3.0,5.0,5.0,0,2,270675.0,1,0,True,False,True,True,False,False,True,False,False,False,True,False,True,False,False,False,3,0
32.0,2,16.0,2.0,3.0,4.0,2.0,0,2,379725.0,1,0,False,False,True,True,False,False,True,False,False,False,True,False,False,False,True,True,3,1
39.3096536477524,3,16.0,2.0,3.0,5.0,1.0,0,2,375900.0,1,0,False,False,True,True,True,False,False,False,False,True,False,False,False,True,False,False,1,1
39.0,2,31.0,2.0,2.0,3.0,2.0,0,4,342750.0,1,0,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,1,0
55.0,1,13.0,2.0,3.0,4.0,1.0,0,1,408945.0,0,0,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,0,0
55.0,1,10.0,2.0,3.0,4.0,2.0,0,1,380535.0,0,0,False,True,False,True,False,False,True,False,False,False,True,False,False,False,False,True,3,0
43.0,1,14.0,2.0,3.0,4.0,2.0,0,1,420615.0,1,0,True,True,False,True,False,False,True,False,False,False,True,False,False,False,False,True,3,0
49.0,1,14.0,2.0,3.0,4.0,1.0,0,1,490000.0,1,0,True,True,False,True,False,False,True,False,False,False,True,False,False,False,False,False,3,0
51.0,1,36.0,2.0,3.0,4.0,3.0,0,2,472110.0,1,0,True,False,True,True,False,False,False,True,False,False,False,False,False,False,True,True,0,0
41.0,1,9.0,2.0,3.0,4.0,5.0,0,2,263415.0,0,0,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,True,2,0
49.0,1,21.0,2.0,4.0,4.0,7.0,0,1,368730.0,1,0,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,3,0
36.0,1,14.46639904846863,2.0,3.0,4.0,5.0,0,2,273240.0,0,0,False,False,True,False,True,False,False,False,False,True,False,False,False,False,True,False,1,0
25.0,1,15.0,2.0,3.0,4.0,1.0,0,2,240000.0,0,0,True,False,True,False,False,False,False,False,True,False,False,False,True,False,False,True,2,0
39.0,1,9.0,2.0,3.0,4.0,4.0,0,1,466320.0,1,0,True,True,False,False,False,True,False,False,False,False,True,False,False,True,False,False,4,0
51.0,1,16.0,2.0,3.0,4.0,2.0,0,2,453600.0,1,0,False,True,False,True,False,False,False,True,False,False,False,False,True,False,False,False,0,1
46.0,1,14.0,2.0,3.0,4.0,6.0,0,1,300000.0,0,0,False,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,2,0
48.0,1,23.0,2.0,3.0,4.0,1.0,0,2,317460.0,1,0,True,False,True,False,True,False,False,False,False,True,False,False,False,True,False,True,1,0
35.0,1,9.0,2.0,3.0,4.0,3.0,0,2,254625.0,0,0,False,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,2,0
35.0,1,13.0,2.0,3.0,5.0,4.0,0,2,530595.0,1,0,True,True,False,True,False,False,False,True,False,False,False,False,False,False,True,True,0,0
48.0,1,12.0,2.0,3.0,4.0,2.0,0,1,368835.0,0,0,True,True,False,False,False,False,True,False,False,False,True,False,False,True,False,True,3,0
45.0,1,11.0,2.0,4.0,5.0,5.0,0,2,526965.0,1,0,True,False,True,True,False,False,True,False,False,False,True,False,False,False,False,False,3,0
39.3096536477524,1,10.0,2.0,3.0,5.0,2.0,0,2,284565.0,0,0,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,2,0
45.0,1,9.0,2.0,4.0,4.0,6.0,0,2,268155.0,1,0,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,2,0
61.0,3,25.0,2.0,3.0,4.0,7.0,0,4,327600.0,1,0,True,True,False,True,True,False,False,False,False,True,False,False,False,False,False,True,1,0
44.0,1,9.0,4.0,5.0,4.0,7.0,0,2,360315.0,1,0,True,False,True,True,False,False,False,False,True,False,False,False,False,True,False,False,2,0
48.0,2,7.0,3.0,4.0,4.0,2.0,0,3,413265.0,1,0,True,False,True,True,False,False,True,False,False,False,True,False,False,False,False,False,3,0
36.0,2,13.0,3.0,4.0,4.0,3.0,0,3,355410.0,1,0,True,False,True,True,True,False,False,False,False,True,False,False,False,True,False,False,1,1
41.0,2,7.0,3.0,4.0,4.0,7.0,0,4,359550.0,1,0,True,False,True,False,True,False,False,False,False,True,False,False,False,True,False,True,1,0
26.0,3,7.0,3.0,4.0,4.0,2.0,0,3,393690.0,1,0,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,3,0
28.0,2,17.0,3.0,4.0,4.0,7.0,0,3,333285.0,1,0,True,True,False,True,False,False,False,False,True,False,False,False,False,False,True,True,2,0
45.0,2,15.0,3.0,4.0,4.0,2.0,0,4,339180.0,0,0,False,True,False,False,False,False,True,False,False,False,True,False,False,False,True,True,3,0
48.0,3,12.0,3.0,4.0,4.0,5.0,0,4,251985.0,0,0,True,True,False,True,True,False,False,False,True,False,False,False,False,False,True,True,2,0
51.0,1,7.0,2.0,3.0,4.0,1.0,1,1,300000.0,1,0,False,True,False,False,False,False,True,False,False,False,True,False,False,True,False,False,3,0
55.0,1,8.0,2.0,3.0,4.0,2.0,1,2,448635.0,1,0,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True,3,0
33.0,1,11.0,2.0,3.0,4.0,2.0,1,2,259785.0,0,0,True,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,2,1
45.0,1,31.0,4.0,4.0,5.0,5.0,0,4,330000.0,3,0,True,False,True,True,True,False,False,False,False,True,False,False,False,False,True,False,1,0
27.0,1,9.0,4.0,5.0,4.0,2.0,0,4,327330.0,3,0,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,True,2,0
39.3096536477524,1,8.0,2.0,3.0,5.0,6.0,0,4,300000.0,1,0,True,False,True,True,False,False,False,False,True,False,False,False,False,True,False,True,2,0
47.0,1,32.0,2.0,1.0,4.0,4.0,0,4,450705.0,1,0,True,False,True,False,False,False,False,True,False,False,False,False,True,False,False,True,0,0
51.0,1,14.0,3.0,1.0,5.0,3.0,0,3,500000.0,2,0,True,False,True,False,False,False,False,True,False,False,False,False,True,False,False,True,0,0
48.0,2,17.0,3.0,4.0,4.0,2.0,1,3,316260.0,1,0,True,False,True,False,True,False,False,False,False,True,False,False,False,False,True,False,1,0
31.0,2,7.0,3.0,4.0,4.0,1.0,1,4,413985.0,1,0,True,False,True,True,False,False,True,False,False,False,True,False,False,True,False,True,3,0
30.0,1,14.46639904846863,3.0,5.0,4.0,3.0,0,4,307845.0,0,0,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,2,0
39.3096536477524,1,18.0,3.0,5.0,4.0,1.0,0,4,356131.7103157282,1,0,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,2,0
23.0,1,26.0,3.0,4.0,4.0,2.0,0,4,258210.0,0,0,True,False,True,False,False,False,False,False,True,False,False,False,False,False,True,True,2,0
42.0,1,12.0,4.0,4.0,4.0,2.0,0,1,400000.0,2,0,True,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,3,0
37.0,1,11.0,3.0,4.0,4.0,5.0,0,4,260010.0,1,0,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True,2,0
52.0,1,10.0,3.0,4.0,4.0,6.0,0,3,362580.0,1,0,True,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,3,0
55.0,2,11.0,4.0,4.0,4.0,2.0,0,1,395520.0,3,0,True,False,True,False,False,False,True,False,False,False,True,False,False,True,False,False,3,0
39.0,1,14.46639904846863,3.0,4.0,4.0,3.0,0,3,346470.0,1,0,True,True,False,True,True,False,False,False,False,True,False,False,False,False,True,False,1,0
58.0,2,13.0,4.0,4.0,5.0,5.0,0,4,479685.0,3,0,True,False,True,False,False,False,True,False,False,False,True,False,False,True,False,False,3,0
37.0,2,11.0,3.0,5.0,4.0,2.0,0,5,444075.0,2,0,True,False,True,True,False,False,True,False,False,False,True,False,False,True,False,True,3,0
51.0,2,13.0,3.0,5.0,4.0,3.0,0,4,350000.0,1,0,True,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,1,0
58.0,1,31.0,3.0,5.0,4.0,6.0,0,3,306045.0,1,0,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,2,0
21.0,2,32.0,4.0,5.0,4.0,3.0,0,1,331500.0,1,0,False,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,1,0
45.0,1,9.0,3.0,5.0,4.0,4.0,0,3,380000.0,1,0,False,True,False,True,True,False,False,False,False,True,False,False,False,True,False,False,1,0
53.0,1,34.0,3.0,5.0,4.0,7.0,0,4,314265.0,2,0,True,False,True,False,True,False,False,False,False,True,False,False,False,True,False,False,1,0
36.0,1,10.0,3.0,5.0,4.0,3.0,0,4,320000.0,2,0,True,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,2,0
24.0,1,11.0,3.0,5.0,4.0,3.0,0,3,326235.0,2,0,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,True,2,0
45.0,1,6.0,4.0,5.0,4.0,4.0,0,2,423915.0,3,0,True,True,False,True,False,False,True,False,False,False,False,True,False,True,False,False,4,0
41.0,2,28.0,4.0,4.0,4.0,3.0,0,3,262755.0,0,0,True,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,2,0
50.0,1,8.0,4.0,5.0,4.0,2.0,0,2,303825.0,1,0,True,True,False,True,False,False,True,False,False,False,True,False,False,True,False,False,3,0
45.0,2,24.0,3.0,5.0,4.0,5.0,0,4,307455.0,2,0,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,2,0
23.0,2,26.0,3.0,4.0,4.0,3.0,0,3,400000.0,1,0,True,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,2,1
40.0,2,9.0,3.0,4.0,4.0,7.0,0,3,362100.0,2,0,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True,True,2,0
50.0,2,25.0,3.0,4.0,5.0,2.0,0,3,357570.0,1,0,True,False,True,False,False,False,True,False,False,False,True,False,False,True,False,True,3,0
44.0,3,12.0,3.0,4.0,4.0,2.0,0,4,361650.0,2,0,True,False,False,True,False,False,True,False,False,False,True,False,False,True,False,False,3,0
33.0,2,34.0,3.0,4.0,4.0,2.0,0,4,356925.0,1,0,False,True,False,True,True,False,False,False,False,True,False,False,False,False,False,False,1,0
